"Aar";"VdrNr";"Vassdrag";"Laks_vekt_u3kg";"Laks_vekt_o3u7kg";"Laks_vekt_o7kg";"Laks_ant_u3kg";"Laks_ant_o3u7kg";"Laks_ant_o7kg";"Gjen_vekt_u3kg";"Gjen_vekt_o3u7kg";"Gjen_vekto7kg";"Gjen_ant_u3kg";"Gjen_ant_o3u7kg";"Gjen_ant_o7kg"
2013;"185.44Z";"Oshaugvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"185.4Z";"Holmstadvassdraget";57;18;0;43;5;0;8;4;0;6;1;0
2013;"185.52Z";"Selnesvassdraget";11;0;0;5;0;0;0;0;0;0;0;0
2013;"185.53Z";"Urdskardvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"185.540X1Z";"Elver på Eidsfjordens vestside";0;0;0;0;0;0;0;0;0;0;0;0
2013;"185.54Z";"Melfjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"185.5Z";"Frøskelandsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"185.6Z";"Straumevassdraget";20;0;0;14;0;0;0;0;0;0;0;0
2013;"185.71Z";"Nykvågvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"185.72Z";"Skatvågvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"185.75Z";"Ånnfjordvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"185.7Z";"Ryggedalsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"185.81Z";"Nordsandvassdraget";7;0;0;5;0;0;0;0;0;0;0;0
2013;"185.91Z";"Sminesvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"185.92Z";"Navarsborrelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"185.9Z";"Tuvenelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"186.1Z";"Ramsåa";0;0;0;0;0;0;0;0;0;0;0;0
2013;"186.22Z";"Åseelva";41;0;7;31;0;1;0;0;0;0;0;0
2013;"186.2Z";"Roksdalsvassdraget";840;219;7;593;61;1;0;0;0;0;0;0
2013;"186.332Z";"Norddalsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"186.3Z";"Kobbedalselva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"186.42Z";"Nossvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"186.51Z";"Melavassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"186.52Z";"Steinsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"186.53Z";"Skogvollvassdraget";43;6;0;31;2;0;0;0;0;0;0;0
2013;"186.61Z";"Stavevassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"186.62Z";"Bleikvassdraget";34;14;0;21;4;0;0;0;0;0;0;0
2013;"186.63Z";"Toftenvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"177.12Z";"Vassvikelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"177.1Z";"Lakselva Gullesfjord";3;0;0;2;0;0;8;0;0;5;0;0
2013;"177.2Z";"Melåa";0;0;0;0;0;0;0;0;0;0;0;0
2013;"177.3Z";"Botnelva";15;48;7;11;10;1;0;0;0;1;0;0
2013;"177.42Z";"Møkkelandsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"177.4Z";"Bergselva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"178.9Z";"Langvatnvassdraget";13;3;0;17;1;0;4;3;0;2;1;0
2013;"189.2Z";"Tennevikelva";14;30;0;9;8;0;0;0;0;0;0;0
2013;"189.3Z";"Rensåvassdraget";56;39;0;27;9;0;0;0;0;0;0;0
2013;"189.Z";"Hellerelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"190.3Z";"Storelvvassdraget (til Gratangen)";0;0;0;0;0;0;0;0;0;0;0;0
2013;"190.7Z";"Spansdalselva (Lavangselva)";0;0;0;0;0;0;5;0;0;3;0;0
2013;"191.4Z";"Løksebotnvassdraget";39;8;7;25;2;1;2;0;0;4;0;0
2013;"191.Z";"Salangsvassdraget";6;82;35;7;16;4;32;90;53;20;20;6
2013;"193.3Z";"Brøstadelva";8;5;0;6;1;0;0;0;0;0;0;0
2013;"193.5Z";"Tømmerelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"193.Z";"Skøelvvassdraget";85;50;35;63;10;4;26;83;16;18;16;2
2013;"194.3Z";"Lysbotnvassdraget";231;163;32;150;41;4;27;8;7;19;2;1
2013;"194.4Z";"Grasmyrvassdraget";68;21;0;54;5;0;5;0;0;4;0;0
2013;"194.5Z";"Tennelvvassdraget";68;34;0;40;9;0;1;0;0;1;0;0
2013;"194.61Z";"Vardnesvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"194.6Z";"Åndervassdraget";69;31;0;35;8;0;3;0;0;2;0;0
2013;"194.81Z";"Å-vassdraget (i Tranøy)";0;0;0;0;0;0;0;0;0;0;0;0
2013;"194.Z";"Laukhelle (Lakselvvassdraget)";213;101;0;145;25;0;54;99;33;40;22;4
2013;"195.1Z";"Bunkanvassdraget";22;0;0;15;0;0;0;0;0;0;0;0
2013;"195.51Z";"Ballesvikvassdraget";13;0;0;10;0;0;4;0;0;2;0;0
2013;"195.52Z";"Finnsætervassdraget";28;0;0;18;0;0;7;0;0;6;0;0
2013;"196.2Z";"Rossfjordvassdraget";214;150;92;106;34;12;4;12;0;4;3;0
2013;"196.4Z";"Mårelva (Sørelva)";0;0;0;0;0;0;0;0;0;0;0;0
2013;"196.5Z";"Lakselva Aursfjord";57;0;0;43;0;0;0;0;0;0;0;0
2013;"196.7Z";"Sandselva Balsfjord (til Malangen)";0;0;0;0;0;0;0;0;0;0;0;0
2013;"196.Z";"Målselvvassdraget";1957;4142;3585;1393;818;416;78;262;371;48;53;44
2013;"197.1Z";"Rakfjordvassdraget";1;0;0;1;0;0;0;0;0;0;0;0
2013;"197.4Z";"Straumselvvassdraget";43;21;0;28;6;0;12;0;0;8;0;0
2013;"197.63Z";"Tromvikvassdraget";40;11;0;29;3;0;2;0;0;1;0;0
2013;"198.41Z";"Sagelva Balsfjord";0;0;0;0;0;0;0;0;0;0;0;0
2013;"198.42Z";"Hølelva (Tømmerelva) Balsfjord";2;0;0;2;0;0;0;0;0;0;0;0
2013;"198.52Z";"Laksvatnvassdraget Balsfjord";14;0;0;23;0;0;0;0;0;0;0;0
2013;"198.5Z";"Lavangselva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"198.6Z";"Andersdalselva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"198.7Z";"Sørbotnelva Ramfjord";0;0;0;0;0;0;0;0;0;0;0;0
2013;"198.Z";"Nordkjoselva";19;80;15;10;19;2;0;0;15;0;0;1
2013;"199.1Z";"Tromsdalselva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"199.2Z";"Tønsvikelva";26;37;0;19;10;0;5;0;0;3;0;0
2013;"199.3Z";"Skittenelva";5;0;0;3;0;0;0;0;0;0;0;0
2013;"200.3Z";"Ringvatnvassdraget";3;5;0;2;1;0;2;0;0;1;0;0
2013;"200.6Z";"Skogsfjordvassdraget";134;87;26;96;21;3;0;0;0;0;0;0
2013;"202.11Z";"Skipsfjordvassdraget";122;53;0;81;12;0;17;0;0;12;0;0
2013;"202.3Z";"Vannareidvassdraget";14;0;0;8;0;0;18;0;9;13;0;1
2013;"203.1Z";"Oldervikelva";26;20;0;14;5;0;2;0;0;1;0;0
2013;"203.2Z";"Breivikvassdraget";102;208;70;69;44;9;0;0;0;0;0;0
2013;"203.8Z";"Jægervatnvassdraget";32;62;18;22;15;2;3;10;0;2;2;0
2013;"203.Z";"Lakselva i Ullsfjord";0;0;0;0;0;0;0;0;0;0;0;0
2013;"204.8Z";"Kittdalelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"204.Z";"Signaldalselva i Storfjord";33;116;36;15;22;3;0;0;0;0;0;0
2013;"205.Z";"Skibotnelva";82;182;107;51;33;12;3;5;0;1;1;0
2013;"206.1Z";"Manndalselva Kåfjord";0;0;0;0;0;0;0;0;0;0;0;0
2013;"206.5Z";"Rotsundelva";4;11;7;2;2;1;6;39;0;3;9;0
2013;"206.Z";"Guolasjåkka (Kåfjordelva)";0;0;0;0;0;0;0;0;0;0;0;0
2013;"207.41X1Z";"Årvikelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"207.4Z";"Nord-Rekvikelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"208.3Z";"Rungadalsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"208.4Z";"Oksfjordvassdraget";42;62;56;31;14;5;2;0;12;1;0;1
2013;"208.Z";"Reisavassdraget (Nordreiselva)";214;352;1262;146;72;133;86;120;1580;55;24;167
2013;"209.4Z";"Olmajokka";0;0;0;0;0;0;0;0;0;0;0;0
2013;"209.5Z";"Njemenjaikajokka";0;0;0;0;0;0;0;0;0;0;0;0
2013;"209.8Z";"Badderelva";130;135;52;87;27;5;0;0;0;0;0;0
2013;"209.Z";"Kvænangselva";105;39;8;93;10;1;5;16;16;3;4;1
2013;"210.32Z";"Alteidelva (Kvænangen)";0;0;0;0;0;0;0;0;0;0;0;0
2013;"210.Z";"Burfjordelva";35;9;9;27;2;1;0;0;0;0;0;0
2013;"211.31Z";"Sandlandselva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"211.32Z";"Sør-Tverrfjordelva (Tverrfjordvassdraget)";6;4;0;4;1;0;14;0;0;8;0;0
2013;"211.42Z";"Jomfrudalselva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"211.4Z";"Nuvsfjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"211.5Z";"Vassdalsvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"211.8Z";"Bognelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"212.2Z";"Halselva (Vassbotnelva)";0;0;0;0;0;0;0;0;0;0;0;0
2013;"212.41Z";"Botnelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"212.4Z";"Mathiselva";8;0;0;6;0;0;7;0;0;5;0;0
2013;"212.6Z";"Tverrelva (Alta)";0;0;0;0;0;0;0;0;0;0;0;0
2013;"212.7Z";"Transfarelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"212.Z";"Altavassdraget";1984;843;5708;1237;175;545;399;197;4844;241;40;446
2013;"213.1Z";"Lakselva i Kviby";123;21;17;92;4;2;0;0;0;0;0;0
2013;"213.2Z";"Skillefjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"213.41Z";"Store Lerresfjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"213.42Z";"Lille Lerresfjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"213.6Z";"Kvalsundelva";77;36;0;46;9;0;0;0;0;0;0;0
2013;"213.91Z";"Brennsvikelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"213.Z";"Repparfjordelva m/Skaidijohka";2805;813;800;2052;179;88;367;210;221;264;45;24
2013;"217.4Z";"Storvatnet";0;0;0;0;0;0;0;0;0;0;0;0
2013;"218.Z";"Russelva m/Ravduljohka";95;22;34;63;6;4;0;15;0;0;4;0
2013;"220.1Z";"Snefjordvassdraget (Måsøy)";3;10;0;4;3;0;0;0;0;0;0;0
2013;"220.53X1Z";"Ryggefjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"220.5Z";"Hamnevassdraget";4;0;0;2;0;0;0;0;0;0;0;0
2013;"220.8Z";"Lafjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"222.2Z";"Strandelvvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"222.4Z";"Smørfjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"222.7Z";"Ytre Billefjordelva";35;0;0;23;0;0;0;0;0;0;0;0
2013;"223.Z";"Stabburselva Vesterbotn";761;717;820;462;136;86;162;181;261;95;37;25
2013;"224.2Z";"Brennelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"224.Z";"Lakselva i Porsanger";689;939;2830;393;185;278;240;390;2662;136;78;265
2013;"225.Z";"Børselva m/Vieksa og Ailigas";1363;811;244;918;192;28;249;256;215;163;54;25
2013;"226.6Z";"Rekvikvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"227.2Z";"Tømmervikelva";24;7;0;14;2;0;0;0;0;0;0;0
2013;"227.5Z";"Lille Porsangerelv";62;14;29;46;4;3;1;10;0;1;2;0
2013;"227.6Z";"Veidneselva";477;341;96;337;78;10;32;56;7;20;13;1
2013;"228.2Z";"Stordalselva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"228.4Z";"Mahtosvassdraget (Mahtosjohka)";0;0;0;0;0;0;0;0;0;0;0;0
2013;"228.5Z";"Austerelva i Lebesby";0;0;0;0;0;0;0;0;0;0;0;0
2013;"228.Z";"Storelva i Lebesby";504;476;285;289;99;34;33;54;13;25;14;1
2013;"229.4Z";"Ifjordelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"229.Z";"Adamsjokka";0;0;0;0;0;0;0;0;0;0;0;0
2013;"230.2Z";"Store Torskefjordvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"230.8X1Z";"Blåfjellvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"231.3Z";"Oksevågvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"231.641Z";"Skittenfjordvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
2013;"231.64Z";"Futelva i Gamvik";7;6;0;6;1;0;1;4;0;1;1;0
2013;"231.6Z";"Mehamnelva";0;0;0;0;0;0;0;0;0;0;0;0
2013;"231.7Z";"Sandfjordelva i Gamvik";359;300;0;211;82;0;158;276;0;99;73;0
2013;"231.8Z";"Risfjordvassdraget";83;168;8;53;42;1;42;75;0;26;18;0
2013;"233.112Z";"Sommerheimvassdraget";0;0;0;0;0;0;0;0;0;0;0;0
